replicate,k,purity
25,10,0.42817
26,10,0.44598999999999994
27,10,0.41902
28,10,0.41556000000000004
29,10,0.4143899999999999
30,10,0.41194
31,10,0.40944
32,10,0.42564
33,10,0.43211999999999995
34,10,0.42846
35,10,0.42933000000000004
36,10,0.41238
37,10,0.42674
38,10,0.42741999999999997
39,10,0.5109299999999999
40,10,0.42452000000000006
41,10,0.42813000000000007
42,10,0.42112
43,10,0.42835
44,10,0.41486
45,10,0.41723
46,10,0.41952
47,10,0.41192
48,10,0.41538
49,10,0.51688
0,11,0.36275
1,11,0.39535
2,11,0.40198
3,11,0.43884
4,11,0.38507
5,11,0.44392999999999994
6,11,0.44615
7,11,0.44811000000000006
8,11,0.43761
9,11,0.37382
10,11,0.31940999999999997
11,11,0.39634
12,11,0.40255
13,11,0.44793000000000005
14,11,0.30350000000000005
15,11,0.37063
16,11,0.37940999999999997
17,11,0.40129000000000004
18,11,0.30404
19,11,0.39208999999999994
20,11,0.36135
21,11,0.39061
22,11,0.44311
23,11,0.43754
24,11,0.38961
25,11,0.29640999999999995
26,11,0.39216
27,11,0.28062
28,11,0.39455
29,11,0.36762999999999996
30,11,0.31731999999999994
31,11,0.39334
32,11,0.35856
33,11,0.42786
34,11,0.44123999999999997
35,11,0.38883999999999996
36,11,0.38185
37,11,0.38945
38,11,0.37001999999999996
39,11,0.39764999999999995
40,11,0.30483000000000005
41,11,0.40160999999999997
42,11,0.39857
43,11,0.39622999999999997
44,11,0.3318
45,11,0.31224
46,11,0.36191999999999996
47,11,0.3984
48,11,0.36519
49,11,0.38295999999999997
0,12,0.23657000000000009
1,12,0.23138
2,12,0.24747000000000002
3,12,0.23859000000000002
4,12,0.24195000000000003
5,12,0.22932999999999998
6,12,0.23352
7,12,0.23943000000000003
8,12,0.24075000000000002
9,12,0.23601999999999998
10,12,0.23238999999999996
11,12,0.24746999999999994
12,12,0.24094
13,12,0.24054999999999999
14,12,0.23092000000000001
15,12,0.23257999999999995
16,12,0.24067000000000002
17,12,0.25067000000000006
18,12,0.29019000000000006
19,12,0.23895999999999998
20,12,0.23535
21,12,0.2407
22,12,0.23751000000000003
23,12,0.23843000000000006
24,12,0.23557
25,12,0.24318
26,12,0.23220000000000002
27,12,0.23298999999999997
28,12,0.26647
29,12,0.23942000000000002
30,12,0.27166999999999997
31,12,0.24081999999999998
32,12,0.24027000000000004
33,12,0.23314
34,12,0.24247000000000005
35,12,0.24693
36,12,0.23726000000000003
37,12,0.24056000000000002
38,12,0.25278
39,12,0.2387
40,12,0.28228000000000003
41,12,0.24451
42,12,0.24051999999999998
43,12,0.23563
44,12,0.24355
45,12,0.24089
46,12,0.23403000000000002
47,12,0.27333
48,12,0.24457999999999996
49,12,0.23339
0,13,0.14531
1,13,0.26907
2,13,0.16596
3,13,0.26627999999999996
4,13,0.15113000000000001
5,13,0.14866
6,13,0.14718
7,13,0.15106
8,13,0.15518000000000004
9,13,0.27406
10,13,0.14350000000000002
11,13,0.15108
12,13,0.23230999999999996
13,13,0.16143000000000002
14,13,0.14719
15,13,0.14845
16,13,0.17246999999999998
17,13,0.23045999999999997
18,13,0.2372
19,13,0.17582
20,13,0.24054000000000003
21,13,0.15002
22,13,0.14943
23,13,0.14438
24,13,0.17424000000000003
25,13,0.24322000000000005
26,13,0.14489
27,13,0.23593999999999998
28,13,0.15302000000000002
29,13,0.17683
30,13,0.1452
31,13,0.15394
32,13,0.23149000000000003
33,13,0.14538
34,13,0.33422999999999997
35,13,0.17930000000000001
36,13,0.1819
37,13,0.14365
38,13,0.23501
39,13,0.26559000000000005
40,13,0.23583000000000004
41,13,0.18949
42,13,0.23304
43,13,0.14799
44,13,0.22742
45,13,0.24817
46,13,0.14502
47,13,0.23951999999999996
48,13,0.14934
49,13,0.14554
0,14,0.14724
1,14,0.14587999999999998
2,14,0.17282
3,14,0.23031000000000001
4,14,0.15386
5,14,0.14362
6,14,0.14641
7,14,0.14773
8,14,0.14509
9,14,0.14078000000000002
10,14,0.14681
11,14,0.17791
12,14,0.14822
13,14,0.15238000000000002
14,14,0.25228999999999996
15,14,0.15544
16,14,0.14286
17,14,0.14298
18,14,0.16895
19,14,0.17805
20,14,0.14579
21,14,0.14384
22,14,0.26342999999999994
23,14,0.14155
24,14,0.17465999999999998
25,14,0.14906
26,14,0.17765999999999998
27,14,0.14248000000000002
28,14,0.14686000000000002
29,14,0.15055999999999997
30,14,0.16041
31,14,0.14655
32,14,0.13967
33,14,0.14295000000000002
34,14,0.14558
35,14,0.25881000000000004
36,14,0.14898
37,14,0.19057
38,14,0.16999
39,14,0.17346999999999999
40,14,0.15954
41,14,0.15327
42,14,0.18097
43,14,0.14985999999999997
44,14,0.17679
45,14,0.14711000000000002
46,14,0.14884000000000003
47,14,0.14573999999999998
48,14,0.27618
49,14,0.17148
0,15,0.13831
1,15,0.16973999999999997
2,15,0.26303
3,15,0.21042
4,15,0.15195
5,15,0.14919
6,15,0.14482
7,15,0.14492999999999998
8,15,0.20151
9,15,0.14625000000000002
10,15,0.17869999999999997
11,15,0.17780999999999997
12,15,0.14931
13,15,0.24664000000000003
14,15,0.17382
15,15,0.14401
16,15,0.14431
17,15,0.14728999999999998
18,15,0.14363
19,15,0.14724
20,15,0.14116
21,15,0.1487
22,15,0.15147000000000002
23,15,0.1393
24,15,0.17425000000000002
25,15,0.17639
26,15,0.1828
27,15,0.23845
28,15,0.14531999999999998
29,15,0.14138
30,15,0.1524
31,15,0.18649
32,15,0.13818999999999998
33,15,0.1417
34,15,0.14552000000000004
35,15,0.14092
36,15,0.13991
37,15,0.1925
38,15,0.16907999999999998
39,15,0.14602
40,15,0.14599
41,15,0.14597
42,15,0.15768
43,15,0.15031
44,15,0.24503
45,15,0.17239000000000002
46,15,0.14947000000000002
47,15,0.13844
48,15,0.14754
49,15,0.14511
