replicate,k,purity
12,12,0.18236999999999998
13,12,0.18599000000000002
14,12,0.19612000000000002
15,12,0.18886999999999998
16,12,0.20874
17,12,0.27832
18,12,0.18883
19,12,0.19681999999999997
20,12,0.28006
21,12,0.17481
22,12,0.17651
23,12,0.1906
24,12,0.18234
25,12,0.19154
26,12,0.17384000000000002
27,12,0.27922
28,12,0.19055
29,12,0.17985
30,12,0.20089
31,12,0.17804999999999999
32,12,0.18721000000000002
33,12,0.22313
34,12,0.19451
35,12,0.18323
36,12,0.17832999999999996
37,12,0.18347
38,12,0.18864
39,12,0.18020999999999998
40,12,0.18592999999999998
41,12,0.17561
42,12,0.2122
43,12,0.18717
44,12,0.22317
45,12,0.17821000000000004
46,12,0.18737999999999996
47,12,0.18471
48,12,0.18325
49,12,0.19237
0,13,0.12539
1,13,0.1333
2,13,0.13213
3,13,0.13451
4,13,0.1322
5,13,0.12608
6,13,0.13494
7,13,0.1278
8,13,0.12782
9,13,0.14323
10,13,0.12733999999999998
11,13,0.12977
12,13,0.12976000000000001
13,13,0.14553
14,13,0.12547999999999998
15,13,0.13730000000000003
16,13,0.12945
17,13,0.132
18,13,0.12884
19,13,0.12716999999999998
20,13,0.13968
21,13,0.12901
22,13,0.14171
23,13,0.12913
24,13,0.12956
25,13,0.13341999999999998
26,13,0.1299
27,13,0.12662
28,13,0.13794
29,13,0.12758
30,13,0.12745
31,13,0.13001000000000001
32,13,0.13117
33,13,0.12789
34,13,0.13893000000000003
35,13,0.13464
36,13,0.12838
37,13,0.12647999999999998
38,13,0.14311000000000001
39,13,0.1304
40,13,0.13837
41,13,0.13267999999999996
42,13,0.12658999999999998
43,13,0.14396
44,13,0.13477999999999998
45,13,0.12875999999999999
46,13,0.12760000000000002
47,13,0.12862
48,13,0.13183
49,13,0.13346
0,14,0.13090000000000002
1,14,0.12507000000000001
2,14,0.1274
3,14,0.12302000000000002
4,14,0.12280000000000002
5,14,0.12511999999999998
6,14,0.13243999999999997
7,14,0.12294000000000001
8,14,0.12237999999999997
9,14,0.12627
10,14,0.12539000000000003
11,14,0.13112
12,14,0.1236
13,14,0.12475
14,14,0.12336
15,14,0.12389000000000001
16,14,0.12392
17,14,0.12266999999999999
18,14,0.12767
19,14,0.12616
20,14,0.12253999999999998
21,14,0.12269000000000001
22,14,0.12093999999999998
23,14,0.12843000000000002
24,14,0.12277
25,14,0.12814
26,14,0.12161
27,14,0.13171000000000002
28,14,0.12896000000000002
29,14,0.12675999999999998
30,14,0.11951
31,14,0.12331
32,14,0.12091
33,14,0.11918
34,14,0.13091999999999998
35,14,0.11927999999999998
36,14,0.22434000000000004
37,14,0.12577
38,14,0.12360000000000002
39,14,0.12336999999999998
40,14,0.13416999999999998
41,14,0.12606
42,14,0.1214
43,14,0.12118000000000002
44,14,0.12655
45,14,0.12729
46,14,0.12256
47,14,0.12594
48,14,0.12179999999999999
49,14,0.12795
0,15,0.12697
1,15,0.12326
2,15,0.12801
3,15,0.12669999999999998
4,15,0.12657000000000002
5,15,0.12302000000000002
6,15,0.13227999999999998
7,15,0.13015
8,15,0.12484999999999999
9,15,0.12340999999999999
10,15,0.22668999999999997
11,15,0.12296
12,15,0.12451999999999999
13,15,0.12521
14,15,0.12322999999999999
15,15,0.13008
16,15,0.12417
17,15,0.21939000000000003
18,15,0.12994
19,15,0.12603999999999999
20,15,0.1244
21,15,0.12957999999999997
22,15,0.12728999999999996
23,15,0.13079
24,15,0.12461999999999998
25,15,0.12032000000000001
26,15,0.12962
27,15,0.12377000000000002
28,15,0.12541
29,15,0.12386000000000001
30,15,0.12439
31,15,0.12494000000000001
32,15,0.12387
33,15,0.12799
34,15,0.12484000000000002
35,15,0.12572
36,15,0.12610000000000002
37,15,0.12596
38,15,0.12580999999999998
39,15,0.11945999999999998
40,15,0.12974999999999998
41,15,0.12961999999999999
42,15,0.11976
43,15,0.12631
44,15,0.12315000000000001
45,15,0.12635000000000002
46,15,0.12535000000000002
47,15,0.12528
48,15,0.12666
49,15,0.1243
